n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,sample_start
52,9.069335239456754,0.4423076923076923,-7.263081575549096,-14.97152857468164,157.28786009065897,607.6986301369861,-427.3861386138618,-4.3088212450578585,-10.087012182436917,-0.13906359291779302,-0.33298708525153703,naive_short_NDX_IC_thr0.020,naive_short,NDX,IC,0.02,2022-07-22
52,9.069335239456754,0.5192307692307693,-4.736918424450908,2.9715285746816424,157.28786009065897,415.3861386138617,-619.6986301369863,-3.0541841172226136,-11.878574516322349,-0.09069606180388161,-0.21717127128824287,bounce_long_NDX_IC_thr0.020,bounce_long,NDX,IC,0.02,2022-07-22
52,9.069335239456754,0.5576923076923077,5.994555942405463,19.18592469888337,98.65087252345924,327.70104798676186,-233.01812191103787,2.9101411734259175,-6.737212954916361,0.182996934426047,0.4381852541413764,fade_short_NDX_IC_thr0.020,fade_short,NDX,IC,0.02,2022-07-22
26,4.534667619728377,0.4230769230769231,-2.5052398550785515,-31.54828882732951,158.93482996316175,607.6986301369861,-190.5070422535211,-0.9558277346607857,-4.187021067995877,-0.033566260478236846,-0.08037424465258333,naive_short_NDX_IC_thr0.025,naive_short,NDX,IC,0.025,2022-07-22
26,4.534667619728377,0.5769230769230769,-9.494760144921448,19.548288827329515,158.93482996316175,178.5070422535211,-619.6986301369863,-2.7551713002101907,-7.464695980801384,-0.12721480203053143,-0.3046152140915809,bounce_long_NDX_IC_thr0.025,bounce_long,NDX,IC,0.025,2022-07-22
24,4.185847033595425,0.625,13.349310495368385,20.101814180324315,88.05902261488916,170.63999999999902,-233.01812191103787,3.161234043506167,-2.6259319940989068,0.31015347434819757,0.7426609599026798,fade_short_NDX_IC_thr0.025,fade_short,NDX,IC,0.025,2022-07-22
262,45.69549678341672,0.4389312977099237,-13.952562326203395,-14.674432568720468,145.3478618840338,544.3565837536961,-510.291845493563,-32.524844906330216,-33.91959766711107,-0.6489063517699395,-1.5538030489749695,naive_short_NDX_IM_thr0.005,naive_short,NDX,IM,0.005,2022-07-22
262,45.69549678341672,0.5190839694656488,1.952562326203381,2.6744325687204697,145.34786188403382,498.29184549356296,-556.3565837536961,2.379953178065586,-17.325727494825326,0.09080985026818593,0.21744373720307328,bounce_long_NDX_IM_thr0.005,bounce_long,NDX,IM,0.005,2022-07-22
329,57.38098641887062,0.48936170212765956,-2.4720165642341234,-3.3747016706437925,150.73045550145133,713.3359975407332,-1101.3783041651511,-11.211876062563796,-34.32486034051006,-0.12423225541373267,-0.29747352097322644,fade_short_NDX_IM_thr0.005,fade_short,NDX,IM,0.005,2022-07-22
157,27.38241601143674,0.4394904458598726,-13.320686528938031,-13.184805697864059,154.45690020825708,544.3565837536961,-510.291845493563,-20.378525753447917,-23.35630750238501,-0.45128944456204007,-1.0806103423369229,naive_short_NDX_IM_thr0.010,naive_short,NDX,IM,0.01,2022-07-22
157,27.38241601143674,0.5095541401273885,1.3206865289380165,1.184805697864061,154.45690020825708,498.29184549356296,-556.3565837536961,0.20675310387145984,-12.715904963329782,0.044743331268266254,0.1071376853629217,bounce_long_NDX_IM_thr0.010,bounce_long,NDX,IM,0.01,2022-07-22
194,33.83559685489635,0.5309278350515464,17.10071166439062,7.808804304064616,135.05718679616172,713.3359975407332,-309.63530488312085,36.909896125327755,-10.687757297212986,0.7365180693122807,1.7635888731881477,fade_short_NDX_IM_thr0.010,fade_short,NDX,IM,0.01,2022-07-22
