entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2025-02-24,2025-02-28,2684.0,2646.2,-0.01706412075481578,0.014083457526080534,0.013483457526080534
2025-02-28,2025-03-06,2678.2,2685.0,-0.0158645645634099,-0.002539018743932475,-0.003139018743932475
2025-03-04,2025-03-10,2617.2,2664.6,-0.017596741959862383,-0.01811095827602016,-0.01871095827602016
2025-03-05,2025-03-11,2624.6,2675.4,-0.012234824496392016,-0.01935533033605119,-0.01995533033605119
2025-03-07,2025-03-13,2680.2,2663.8,-0.017819013317957988,0.0061189463472873795,0.00551894634728738
2025-03-11,2025-03-17,2643.0,2737.2,-0.026973084919999946,-0.03564131668558446,-0.03624131668558446
2025-03-12,2025-03-18,2681.0,2740.0,-0.007567876956201647,-0.022006713912719134,-0.022606713912719133
2025-03-14,2025-03-20,2671.8,2719.0,-0.013890986869465216,-0.017665992963545207,-0.018265992963545207
2025-03-19,2025-03-25,2737.0,2690.0,-0.010653501412243194,0.01717208622579469,0.01657208622579469
2025-03-27,2025-04-02,2673.0,2656.2,-0.011156933709969175,0.006285072951739634,0.005685072951739634
2025-03-31,2025-04-07,2675.4,2441.2,-0.019737235110379725,0.08753831202810802,0.08693831202810802
2025-04-07,2025-04-11,2580.0,2595.6,-0.05974959788901002,-0.006046511627906925,-0.006646511627906925
2025-04-09,2025-04-15,2500.0,2608.8,-0.015700528421156545,-0.04352,-0.044120000000000006
2025-04-11,2025-04-17,2592.6,2633.6,-0.03460758002909314,-0.01581424053074132,-0.01641424053074132
2025-04-17,2025-04-23,2614.8,2627.4,-0.022408373788982527,-0.004818724185406076,-0.005418724185406076
2025-04-22,2025-04-28,2629.8,2628.0,-0.023567493002915385,0.000684462696783128,8.446269678312804e-05
2025-05-06,2025-05-12,2620.0,2686.6,-0.006381590744347632,-0.025419847328244316,-0.026019847328244316
2025-05-07,2025-05-13,2657.0,2688.2,-0.00769323492744256,-0.011742566804666899,-0.012342566804666898
2025-05-22,2025-05-28,2709.8,2665.4,-0.016135130949455068,0.01638497306074249,0.01578497306074249
2025-05-26,2025-05-30,2690.4,2667.2,-0.006708307815573966,0.008623253047874035,0.008023253047874036
2025-05-27,2025-06-03,2684.0,2668.6,-0.006708307815573966,0.0057377049180328266,0.005137704918032827
2025-05-29,2025-06-05,2672.2,2674.0,-0.0055712196489426935,-0.0006736022752789061,-0.001273602275278906
2025-06-06,2025-06-12,2678.0,2682.2,-0.005277391086345173,-0.0015683345780432845,-0.0021683345780432843
2025-06-16,2025-06-20,2658.0,2635.4,-0.01129638795672605,0.008502633559066886,0.007902633559066886
2025-06-18,2025-06-24,2650.0,2682.0,-0.008352193285920517,-0.012075471698113294,-0.012675471698113294
2025-07-08,2025-07-14,2710.6,2747.4,-0.007862294539047965,-0.013576329963845613,-0.014176329963845612
2025-08-04,2025-08-08,2750.0,2785.4,-0.01599212201817335,-0.012872727272727369,-0.013472727272727369
2025-08-20,2025-08-26,2810.0,2970.8,-0.005858105422545723,-0.05722419928825628,-0.05782419928825629
2025-09-01,2025-09-05,2988.8,2940.8,-0.006398184617912306,0.016059957173447548,0.015459957173447548
2025-09-02,2025-09-08,2984.0,2936.6,-0.006398184617912306,0.015884718498659578,0.015284718498659578
