us_code,cn_code,cn_kind,y_col,sample_start,bucket,count,cn_mean,cn_median,cn_pct_down
NDX,ZZ1000,cn_index,cn_ret_oc,2022-07-22,us_le_-2pct,52,0.0012377884718146796,0.0024698661771349606,0.38461538461538464
NDX,ZZ1000,cn_index,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.001035094069860834,0.0027447949220671397,0.42857142857142855
NDX,ZZ1000,cn_index,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.0014556250312991843,0.0010066241728510228,0.46184738955823296
NDX,ZZ1000,cn_index,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.0010703190885588967,0.0011640309588867304,0.450920245398773
NDX,ZZ1000,cn_index,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.0021526461316975602,-0.00028928693322538557,0.5140845070422535
NDX,ZZ1000,cn_index,cn_ret_oc,2022-07-22,us_ge_2pct,52,0.0011276409667246108,0.000870857949924253,0.40384615384615385
NDX,SSE50,cn_index,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.004898624305222735,-0.002623107622743426,0.6538461538461539
NDX,SSE50,cn_index,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,0.0003549244487867605,-0.00146869580838771,0.5142857142857142
NDX,SSE50,cn_index,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,-0.00037417422772440136,-0.0007932796232499317,0.5502008032128514
NDX,SSE50,cn_index,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.0004962510771054956,-1.5340781995887287e-05,0.5030674846625767
NDX,SSE50,cn_index,cn_ret_cc,2022-07-22,us_in_1_2pct,142,0.000813258618049293,0.001535578136918736,0.4225352112676056
NDX,SSE50,cn_index,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.0021120594692109283,0.00046342883849070926,0.4807692307692308
NDX,SSE50,cn_index,cn_ret_oc,2022-07-22,us_le_-2pct,52,-2.156703859228333e-05,0.0005146152971589601,0.5
NDX,SSE50,cn_index,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.0015596915992034843,0.00173697809236395,0.44761904761904764
NDX,SSE50,cn_index,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.0005209291044226992,-5.13401304038652e-05,0.5020080321285141
NDX,SSE50,cn_index,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.00010237966232790563,-0.00011243382429487747,0.5030674846625767
NDX,SSE50,cn_index,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.00046884153022023464,0.00010582357572974654,0.49295774647887325
