n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,hold_days
52,9.069335239456754,0.4230769230769231,-18.484058158638877,-44.907329757937866,319.58440914711235,1111.01901399464,-909.463919111145,-11.493180845703444,-28.92819788854958,-0.17418047471912393,-0.4170742849908712,multi_day_h3_NDX_IM_thr0.020,multi_day,NDX,IM,0.02,3
52,9.069335239456754,0.5192307692307693,-17.784174841899162,26.692860878661413,341.48646498101306,1015.0895147428256,-925.2264811041473,-11.524225232003937,-24.65937863438348,-0.15683679265322234,-0.3755449240885686,multi_day_h5_NDX_IM_thr0.020,multi_day,NDX,IM,0.02,5
26,4.534667619728377,0.3076923076923077,-5.884988325239803,-38.23469492294462,180.30653760545837,544.3565837536961,-216.98109810981035,-1.9131332484823904,-5.5079299892244915,-0.06950352988901047,-0.16642585846401978,naive_short_NDX_IM_thr0.025,naive_short,NDX,IM,0.025,1
26,4.534667619728377,0.5769230769230769,-6.115011674760194,26.23469492294462,180.30653760545837,204.98109810981038,-556.3565837536961,-1.9836387465453353,-9.141416905233356,-0.07222017669695625,-0.17293085580556342,bounce_long_NDX_IM_thr0.025,bounce_long,NDX,IM,0.025,1
24,4.185847033595425,0.4583333333333333,-2.5770625650030468,-4.401496185587155,104.00273742380648,221.94117647058854,-269.12407633489744,-0.7405015747221078,-3.137066552060097,-0.05069578691898645,-0.12139081096995291,fade_short_NDX_IM_thr0.025,fade_short,NDX,IM,0.025,1
26,4.534667619728377,0.3076923076923077,-5.884988325239803,-38.23469492294462,180.30653760545837,544.3565837536961,-216.98109810981035,-1.9131332484823904,-5.5079299892244915,-0.06950352988901047,-0.16642585846401978,multi_day_h1_NDX_IM_thr0.025,multi_day,NDX,IM,0.025,1
26,4.534667619728377,0.4230769230769231,13.45436090008196,-17.83834020675678,279.2346249088484,620.7254038179149,-476.50834303453695,2.5632540697158923,-11.763818980515984,0.10260452954528664,0.24568603838020578,multi_day_h3_NDX_IM_thr0.025,multi_day,NDX,IM,0.025,3
26,4.534667619728377,0.5769230769230769,21.249440930701038,52.1638757707037,392.7054108339007,1015.0895147428256,-752.4324917672883,3.6751115898788767,-14.515511448555895,0.11522676071468951,0.27590990846930363,multi_day_h5_NDX_IM_thr0.025,multi_day,NDX,IM,0.025,5
580,41.48929932571093,0.46206896551724136,-5.020858905460435,-8.162061377527502,118.52262990227759,853.8562628336758,-404.9614885331028,-28.234488615341203,-36.21906985850409,-0.2728630868406671,-1.0202127210090128,naive_short_NDX_IH_thr0.005,naive_short,NDX,IH,0.005,1
580,41.48929932571093,0.4793103448275862,-6.979141094539573,-3.8379386224724974,118.5226299022776,392.96148853310274,-865.8562628336759,-35.97734970868578,-39.84650328242192,-0.3792876912915326,-1.4181255957267498,bounce_long_NDX_IH_thr0.005,bounce_long,NDX,IH,0.005,1
793,56.725886836704774,0.5081967213114754,-0.7797485282033432,1.3969470782053741,105.28154817825566,536.177258478198,-770.8016022030291,-10.051139371050699,-30.120762224022414,-0.05578185444854262,-0.20856378255043137,fade_short_NDX_IH_thr0.005,fade_short,NDX,IH,0.005,1
580,41.48929932571093,0.46206896551724136,-5.020858905460435,-8.162061377527502,118.52262990227759,853.8562628336758,-404.9614885331028,-28.234488615341203,-36.21906985850409,-0.2728630868406671,-1.0202127210090128,multi_day_h1_NDX_IH_thr0.005,multi_day,NDX,IH,0.005,1
580,41.48929932571093,0.506896551724138,9.459006381793582,6.219151338472845,205.3619069469193,1170.2063655030806,-649.3121019108268,53.299247730152935,-32.29061420287489,0.2966836957179091,1.109276025540685,multi_day_h3_NDX_IH_thr0.005,multi_day,NDX,IH,0.005,3
580,41.48929932571093,0.5051724137931034,6.038139888874785,2.2619845456477496,261.10773915394776,1271.5924024640663,-854.2388552559183,16.687167851871276,-52.74724287382511,0.14895376197157548,0.5569259094920613,multi_day_h5_NDX_IH_thr0.005,multi_day,NDX,IH,0.005,5
358,25.608912342421576,0.46368715083798884,-5.215772347732747,-8.65873883562251,131.11221682402763,853.8562628336758,-404.9614885331028,-19.528900195758535,-26.46597616158718,-0.20131263522543857,-0.7526914458633535,naive_short_NDX_IH_thr0.010,naive_short,NDX,IH,0.01,1
358,25.608912342421576,0.4776536312849162,-6.7842276522672655,-3.34126116437749,131.11221682402763,392.96148853310274,-865.8562628336759,-23.962981430165975,-26.700676072364317,-0.26185014521212646,-0.9790362347526373,bounce_long_NDX_IH_thr0.010,bounce_long,NDX,IH,0.01,1
442,31.617707417179712,0.5248868778280543,3.9073484322389724,2.598864260554451,101.59581517583584,536.177258478198,-460.1420118343198,16.179835436884815,-12.328727995821588,0.21625766494219098,0.8085696872532991,fade_short_NDX_IH_thr0.010,fade_short,NDX,IH,0.01,1
358,25.608912342421576,0.46368715083798884,-5.215772347732747,-8.65873883562251,131.11221682402763,853.8562628336758,-404.9614885331028,-19.528900195758535,-26.46597616158718,-0.20131263522543857,-0.7526914458633535,multi_day_h1_NDX_IH_thr0.010,multi_day,NDX,IH,0.01,1
358,25.608912342421576,0.5083798882681564,10.706276684186301,6.8966921215745165,209.22170083506,1170.2063655030806,-649.3121019108268,35.75626826760554,-27.870513398838494,0.2589567889651677,0.9682182128511191,multi_day_h3_NDX_IH_thr0.010,multi_day,NDX,IH,0.01,3
358,25.608912342421576,0.5083798882681564,13.983633983672163,2.2619845456477496,282.2478503059639,1271.5924024640663,-854.2388552559183,43.289739629647215,-37.70843306299767,0.2507176865976555,0.9374128842800921,multi_day_h5_NDX_IH_thr0.010,multi_day,NDX,IH,0.01,5
238,17.024919378481382,0.46218487394957986,-4.650135001147444,-10.832704085284687,128.41182238856965,531.984496124032,-357.7587939698497,-12.207716465614737,-23.366591336474094,-0.14941805676004866,-0.5586618696579561,naive_short_NDX_IH_thr0.015,naive_short,NDX,IH,0.015,1
238,17.024919378481382,0.4831932773109244,-7.34986499885257,-1.1672959147153104,128.41182238856965,345.75879396984965,-543.9844961240321,-17.68657950383711,-24.622795492856064,-0.23616573396390886,-0.883004325891474,bounce_long_NDX_IH_thr0.015,bounce_long,NDX,IH,0.015,1
234,16.738786279683378,0.6068376068376068,13.558634739937295,21.677774899996788,101.26952146443197,420.7241379310349,-460.1420118343198,35.68071545894745,-6.888228019919696,0.5477711885746592,2.0480715851185076,fade_short_NDX_IH_thr0.015,fade_short,NDX,IH,0.015,1
238,17.024919378481382,0.46218487394957986,-4.650135001147444,-10.832704085284687,128.41182238856965,531.984496124032,-357.7587939698497,-12.207716465614737,-23.366591336474094,-0.14941805676004866,-0.5586618696579561,multi_day_h1_NDX_IH_thr0.015,multi_day,NDX,IH,0.015,1
238,17.024919378481382,0.48739495798319327,-1.0503589664304709,-4.121329113224819,210.53715887022804,658.5468998410175,-649.3121019108268,-7.442558154840406,-37.616135335726476,-0.020585030801885562,-0.07696574325830001,multi_day_h3_NDX_IH_thr0.015,multi_day,NDX,IH,0.015,3
238,17.024919378481382,0.46638655462184875,1.429376671140424,-27.36510072362596,290.85013076126864,1115.7806041335455,-854.2388552559183,-6.311454408707895,-39.40451239538114,0.020277759052553464,0.07581687936796973,multi_day_h5_NDX_IH_thr0.015,multi_day,NDX,IH,0.015,5
152,10.873057754324245,0.4934210526315789,9.231949095951421,-3.9325726608331277,137.32070778744432,531.984496124032,-293.3098684693942,13.441914697609803,-12.74432111798297,0.2216834212802555,0.8288561455693741,naive_short_NDX_IH_thr0.020,naive_short,NDX,IH,0.02,1
152,10.873057754324245,0.4605263157894737,-21.23194909595143,-8.067427339166871,137.32070778744432,281.3098684693942,-543.9844961240321,-28.641183947297122,-29.74414042789908,-0.5098350377714764,-1.9062314260715527,bounce_long_NDX_IH_thr0.020,bounce_long,NDX,IH,0.02,1
125,8.9416593374377,0.68,26.82796324572441,41.86005061062859,105.81203384012831,399.5511612856843,-460.1420118343198,38.81358892493773,-5.421209119045267,0.7581614539946602,2.834703546382231,fade_short_NDX_IH_thr0.020,fade_short,NDX,IH,0.02,1
152,10.873057754324245,0.4934210526315789,9.231949095951421,-3.9325726608331277,137.32070778744432,531.984496124032,-293.3098684693942,13.441914697609803,-12.74432111798297,0.2216834212802555,0.8288561455693741,multi_day_h1_NDX_IH_thr0.020,multi_day,NDX,IH,0.02,1
152,10.873057754324245,0.5263157894736842,16.372367424059544,17.42448049518775,226.67864216717737,658.5468998410175,-649.3121019108268,23.37606253195139,-20.116311392689678,0.23816433539419166,0.8904769328571499,multi_day_h3_NDX_IH_thr0.020,multi_day,NDX,IH,0.02,3
152,10.873057754324245,0.48026315789473684,2.978514170169536,-15.841174113384142,299.9998420626718,1115.7806041335455,-854.2388552559183,-2.1820019820762093,-30.949691817964574,0.032738176965165434,0.12240536083214955,multi_day_h5_NDX_IH_thr0.020,multi_day,NDX,IH,0.02,5
91,6.509527997654646,0.4835164835164835,1.573995216199909,-11.223490784269645,144.11863511697115,531.984496124032,-293.3098684693942,0.5034748755548213,-14.537298137097299,0.027864933904608216,0.10418470438310586,naive_short_NDX_IH_thr0.025,naive_short,NDX,IH,0.025,1
91,6.509527997654646,0.4945054945054945,-13.573995216199911,-0.7765092157303529,144.11863511697115,281.3098684693942,-543.9844961240321,-12.456191724014253,-17.908659265809145,-0.24030471987968205,-0.8984796550473547,bounce_long_NDX_IH_thr0.025,bounce_long,NDX,IH,0.025,1
72,5.150395778364116,0.7222222222222222,27.725735702613,45.32793072637587,119.43690318548046,399.5511612856843,-460.1420118343198,21.442344024841397,-5.168806310830131,0.5268231446992773,1.9697485657267382,fade_short_NDX_IH_thr0.025,fade_short,NDX,IH,0.025,1
91,6.509527997654646,0.4835164835164835,1.573995216199909,-11.223490784269645,144.11863511697115,531.984496124032,-293.3098684693942,0.5034748755548213,-14.537298137097299,0.027864933904608216,0.10418470438310586,multi_day_h1_NDX_IH_thr0.025,multi_day,NDX,IH,0.025,1
91,6.509527997654646,0.4835164835164835,3.1674717104476615,-4.5494633014215795,224.1781746021686,658.5468998410175,-649.3121019108268,0.6318171434398945,-22.171926482476177,0.03604907835467552,0.13478454980451873,multi_day_h3_NDX_IH_thr0.025,multi_day,NDX,IH,0.025,3
91,6.509527997654646,0.42857142857142855,1.5405004163604428,-44.00442233278023,336.8691109643341,1115.7806041335455,-854.2388552559183,-3.571082065491449,-27.682874478607577,0.011667434709129612,0.04362358225004905,multi_day_h5_NDX_IH_thr0.025,multi_day,NDX,IH,0.025,5
677,48.42802697156259,0.48005908419497784,-6.061974433981116,-2.4376590330783485,115.30422877826064,620.5949937557691,-543.4449339207055,-36.58677650732069,-45.616807158250495,-0.3658619568462261,-1.3679278748529524,naive_short_RUT_IF_thr0.005,naive_short,RUT,IF,0.005,1
677,48.42802697156259,0.4549483013293944,-5.938025566018892,-9.562340966921651,115.30422877826064,531.4449339207055,-632.5949937557691,-36.05638628410136,-40.66491855936979,-0.35838119692626846,-1.339957926548396,bounce_long_RUT_IF_thr0.005,bounce_long,RUT,IF,0.005,1
781,55.867487540310755,0.49167733674775926,-3.654237157575856,-1.6739920401449502,106.73170929733112,512.7684521299029,-608.0533422609087,-28.10875337108144,-31.000092008624346,-0.2559073944968129,-0.9568167768268806,fade_short_RUT_IF_thr0.005,fade_short,RUT,IF,0.005,1
677,48.42802697156259,0.48005908419497784,-6.061974433981116,-2.4376590330783485,115.30422877826064,620.5949937557691,-543.4449339207055,-36.58677650732069,-45.616807158250495,-0.3658619568462261,-1.3679278748529524,multi_day_h1_RUT_IF_thr0.005,multi_day,RUT,IF,0.005,1
677,48.42802697156259,0.5125553914327917,0.25828270191306163,5.488250652741395,226.27527821015275,1246.9228371005463,-2225.0895741556546,-14.7427566318017,-52.218911233243425,0.007943403084825641,0.029699733185139462,multi_day_h3_RUT_IF_thr0.005,multi_day,RUT,IF,0.005,3
677,48.42802697156259,0.4933530280649926,3.9223717877145092,-2.9113559147537713,285.29350342725536,1254.8599779492836,-2027.2298222473478,-1.2768205435214508,-56.241801762219225,0.09567649611489452,0.35772657843962014,multi_day_h5_RUT_IF_thr0.005,multi_day,RUT,IF,0.005,5
404,28.89944297859865,0.4777227722772277,-10.211091807882207,-2.7033902599267132,121.54837470058789,620.5949937557691,-543.4449339207055,-35.76273798274172,-40.978054294294196,-0.45161437895093676,-1.6885491538302944,naive_short_RUT_IF_thr0.010,naive_short,RUT,IF,0.01,1
404,28.89944297859865,0.46782178217821785,-1.788908192117804,-9.296609740073286,121.54837470058787,531.4449339207055,-632.5949937557691,-9.703261491221527,-19.935298920474576,-0.07911951800882731,-0.29582139411858727,bounce_long_RUT_IF_thr0.010,bounce_long,RUT,IF,0.01,1
474,33.90677220756376,0.5168776371308017,3.4591700043932785,5.232495194759552,101.37341963304264,512.7684521299029,-413.4626865671638,14.996644071184019,-18.896988880951316,0.19869687365521674,0.7429113277097201,fade_short_RUT_IF_thr0.010,fade_short,RUT,IF,0.01,1
404,28.89944297859865,0.4777227722772277,-10.211091807882207,-2.7033902599267132,121.54837470058789,620.5949937557691,-543.4449339207055,-35.76273798274172,-40.978054294294196,-0.45161437895093676,-1.6885491538302944,multi_day_h1_RUT_IF_thr0.010,multi_day,RUT,IF,0.01,1
404,28.89944297859865,0.5024752475247525,-9.363587548999215,0.6699933860703281,231.67351298688433,770.8659632669016,-2225.0895741556546,-38.79989968497686,-53.593905078802194,-0.21727543462845345,-0.8123750447056565,multi_day_h3_RUT_IF_thr0.010,multi_day,RUT,IF,0.01,3
404,28.89944297859865,0.4777227722772277,-5.150035672933528,-12.28696636493009,293.80381901559485,1089.1201898277106,-2027.2298222473478,-32.001197895742365,-48.51215662167068,-0.09423181076645276,-0.35232501831142193,multi_day_h5_RUT_IF_thr0.010,multi_day,RUT,IF,0.01,5
251,17.954851949574905,0.47410358565737054,-8.660236926650871,-4.769483182936567,130.53727496439973,620.5949937557691,-543.4449339207055,-21.24083937112796,-29.283100459853127,-0.2811163759911522,-1.0510710927989912,naive_short_RUT_IF_thr0.015,naive_short,RUT,IF,0.015,1
251,17.954851949574905,0.46613545816733065,-3.3397630733491463,-7.230516817063431,130.53727496439973,531.4449339207055,-632.5949937557691,-9.986110358824318,-19.78861919048508,-0.10841067049329169,-0.4053386128954715,bounce_long_RUT_IF_thr0.015,bounce_long,RUT,IF,0.015,1
272,19.457050718264437,0.5257352941176471,6.1512253778077985,6.632795638380379,108.52521477875648,512.7684521299029,-413.4626865671638,16.345237085678722,-14.765756588928225,0.25001697203729756,0.9347929699613375,fade_short_RUT_IF_thr0.015,fade_short,RUT,IF,0.015,1
251,17.954851949574905,0.47410358565737054,-8.660236926650871,-4.769483182936567,130.53727496439973,620.5949937557691,-543.4449339207055,-21.24083937112796,-29.283100459853127,-0.2811163759911522,-1.0510710927989912,multi_day_h1_RUT_IF_thr0.015,multi_day,RUT,IF,0.015,1
251,17.954851949574905,0.5258964143426295,-8.445374193571926,13.330504479019297,252.534974391578,770.8659632669016,-2225.0895741556546,-25.632422621492456,-41.58924112956542,-0.14170601252700202,-0.5298271682601351,multi_day_h3_RUT_IF_thr0.015,multi_day,RUT,IF,0.015,3
251,17.954851949574905,0.4820717131474104,5.092875135449805,-3.977243994942142,304.49294257065947,1089.1201898277106,-1559.5976505139492,1.1672305324105237,-33.77092565661937,0.07087233010895254,0.26498583440465295,multi_day_h5_RUT_IF_thr0.015,multi_day,RUT,IF,0.015,5
140,10.014658457930226,0.4642857142857143,3.83371083558731,-5.732133290474833,142.39506893973353,620.5949937557691,-387.2113457027078,4.044932925410039,-12.977838573501932,0.08520056474529503,0.31855792953430434,naive_short_RUT_IF_thr0.020,naive_short,RUT,IF,0.02,1
140,10.014658457930226,0.4642857142857143,-15.833710835587318,-6.2678667095251654,142.39506893973353,375.2113457027077,-632.5949937557691,-21.027684198274986,-21.12817360285888,-0.3518891129406396,-1.3156845565419024,bounce_long_RUT_IF_thr0.020,bounce_long,RUT,IF,0.02,1
146,10.443858106127236,0.5753424657534246,13.72879584502896,8.63912197902928,118.82566346632478,512.7684521299029,-413.4626865671638,20.94394660993888,-7.411972159108848,0.37338140050661434,1.3960424584929088,fade_short_RUT_IF_thr0.020,fade_short,RUT,IF,0.02,1
140,10.014658457930226,0.4642857142857143,3.83371083558731,-5.732133290474833,142.39506893973353,620.5949937557691,-387.2113457027078,4.044932925410039,-12.977838573501932,0.08520056474529503,0.31855792953430434,multi_day_h1_RUT_IF_thr0.020,multi_day,RUT,IF,0.02,1
140,10.014658457930226,0.5142857142857142,-9.673939098148331,4.269007684362009,217.13469048348855,661.340748230536,-653.4172185430472,-15.49481746376733,-33.073471562607395,-0.1409912647352933,-0.5271547848393605,multi_day_h3_RUT_IF_thr0.020,multi_day,RUT,IF,0.02,3
140,10.014658457930226,0.45714285714285713,-6.448246897571018,-20.94826665229376,294.56428622130557,1089.1201898277106,-752.6835739367928,-13.925617039851945,-41.708283563048255,-0.06927549513556852,-0.2590153992972111,multi_day_h5_RUT_IF_thr0.020,multi_day,RUT,IF,0.02,5
85,6.080328349457637,0.49411764705882355,-7.108668739106546,-8.453987730062224,154.8445218536125,620.5949937557691,-387.2113457027078,-6.804293393798466,-15.784427465455853,-0.11320248167489662,-0.4232548022223233,naive_short_RUT_IF_thr0.025,naive_short,RUT,IF,0.025,1
85,6.080328349457637,0.4823529411764706,-4.891331260893466,-3.546012269937776,154.8445218536125,375.2113457027077,-632.5949937557691,-5.042544254318104,-9.045828392727628,-0.07789233930412895,-0.2912330735070284,bounce_long_RUT_IF_thr0.025,bounce_long,RUT,IF,0.025,1
84,6.008795074758135,0.5952380952380952,15.135310330734644,9.252347992479876,125.14380620766013,512.7684521299029,-413.4626865671638,12.81641595941525,-7.4530064865131145,0.29646652767441395,1.108464052022626,fade_short_RUT_IF_thr0.025,fade_short,RUT,IF,0.025,1
85,6.080328349457637,0.49411764705882355,-7.108668739106546,-8.453987730062224,154.8445218536125,620.5949937557691,-387.2113457027078,-6.804293393798466,-15.784427465455853,-0.11320248167489662,-0.4232548022223233,multi_day_h1_RUT_IF_thr0.025,multi_day,RUT,IF,0.025,1
85,6.080328349457637,0.5529411764705883,11.4510394628466,31.13657463962794,231.52318620521643,661.340748230536,-653.4172185430472,7.762402833389914,-22.946121029126743,0.1219590231409767,0.4559947931795991,multi_day_h3_RUT_IF_thr0.025,multi_day,RUT,IF,0.025,3
85,6.080328349457637,0.47058823529411764,1.9794079094121793,-14.68762556333724,298.5548029264472,868.6208291203238,-752.6835739367928,-2.0061920878460926,-31.879119377031383,0.01634838118951385,0.061125257544219415,multi_day_h5_RUT_IF_thr0.025,multi_day,RUT,IF,0.025,5
677,48.42802697156259,0.45937961595273263,-11.694925783506191,-7.637666325486896,140.5963482598339,607.6986301369861,-1019.0166704727106,-57.65989320010194,-65.29139152496526,-0.5788577032399853,-2.1643015159626096,naive_short_RUT_IC_thr0.005,naive_short,RUT,IC,0.005,1
677,48.42802697156259,0.48005908419497784,-0.30507421649381816,-4.362333674513102,140.5963482598339,1007.0166704727105,-619.6986301369863,-8.363144503783603,-38.763771326549566,-0.015100100979384391,-0.056458040133087806,bounce_long_RUT_IC_thr0.005,bounce_long,RUT,IC,0.005,1
781,55.867487540310755,0.499359795134443,-2.9377461630987685,-0.05116002379578735,131.8423121439734,601.359482410027,-758.8712871287136,-25.724886338192874,-44.73756125736873,-0.16654784874674572,-0.6227087581374938,fade_short_RUT_IC_thr0.005,fade_short,RUT,IC,0.005,1
677,48.42802697156259,0.45937961595273263,-11.694925783506191,-7.637666325486896,140.5963482598339,607.6986301369861,-1019.0166704727106,-57.65989320010194,-65.29139152496526,-0.5788577032399853,-2.1643015159626096,multi_day_h1_RUT_IC_thr0.005,multi_day,RUT,IC,0.005,1
677,48.42802697156259,0.47858197932053176,-7.679719650825381,-8.22944136569092,276.94464893832765,1248.9590536851683,-2482.8547875713384,-54.4829761202567,-63.55535693383931,-0.1929748783952012,-0.7215172563407706,multi_day_h3_RUT_IC_thr0.005,multi_day,RUT,IC,0.005,3
677,48.42802697156259,0.4844903988183161,-4.362059550665609,-16.82251082251018,340.14857578013556,1347.694277340738,-2246.1183682096803,-50.16250576601864,-74.48347362975012,-0.08924241641962222,-0.3336700817214122,multi_day_h5_RUT_IC_thr0.005,multi_day,RUT,IC,0.005,5
404,28.89944297859865,0.4282178217821782,-18.164609235345623,-19.824026587971883,150.9938171845688,607.6986301369861,-1019.0166704727106,-54.199573769100716,-58.027084020885525,-0.6467130597569684,-2.4180071333429902,naive_short_RUT_IC_thr0.010,naive_short,RUT,IC,0.01,1
404,28.89944297859865,0.5297029702970297,6.164609235345605,7.8240265879718836,150.99381718456877,1007.0166704727105,-619.6986301369863,22.536496112907333,-23.833785646049876,0.21947806578953716,0.8206105021148905,bounce_long_RUT_IC_thr0.010,bounce_long,RUT,IC,0.01,1
474,33.90677220756376,0.5147679324894515,5.83275482465368,3.8164172835191192,123.15219390650795,599.46875,-353.382630868458,27.219045995231617,-28.066784975264035,0.2757876364427872,1.0311473723092341,fade_short_RUT_IC_thr0.010,fade_short,RUT,IC,0.01,1
404,28.89944297859865,0.4282178217821782,-18.164609235345623,-19.824026587971883,150.9938171845688,607.6986301369861,-1019.0166704727106,-54.199573769100716,-58.027084020885525,-0.6467130597569684,-2.4180071333429902,multi_day_h1_RUT_IC_thr0.010,multi_day,RUT,IC,0.01,1
404,28.89944297859865,0.45544554455445546,-21.100368657634714,-26.609235313342467,282.6062294608807,911.266818900404,-2482.8547875713384,-64.02225137331806,-66.76567809701238,-0.40137752299179674,-1.5007176662280897,multi_day_h3_RUT_IC_thr0.010,multi_day,RUT,IC,0.01,3
404,28.89944297859865,0.47029702970297027,-16.66135108182119,-22.50810454859819,349.0491785234513,1049.7644110275698,-2246.1183682096803,-60.532481526647295,-69.25537666926559,-0.2566069008538703,-0.9594321737725046,multi_day_h5_RUT_IC_thr0.010,multi_day,RUT,IC,0.01,5
251,17.954851949574905,0.44223107569721115,-18.982169748625772,-19.772455089819946,156.32382759871356,607.6986301369861,-564.4443035299081,-39.79956814606217,-48.02502724565674,-0.5145310486105198,-1.9237894257682497,naive_short_RUT_IC_thr0.015,naive_short,RUT,IC,0.015,1
251,17.954851949574905,0.5219123505976095,6.982169748625754,7.772455089819947,156.32382759871356,552.444303529908,-619.6986301369863,15.553872579074767,-22.591666716256842,0.18925882393382049,0.7076232332343155,bounce_long_RUT_IC_thr0.015,bounce_long,RUT,IC,0.015,1
272,19.457050718264437,0.5110294117647058,6.231118185074207,3.0356225130139305,132.38389286263663,599.46875,-351.6157635467983,15.704325147986342,-23.72420287252861,0.20762007629426366,0.7762744511351056,fade_short_RUT_IC_thr0.015,fade_short,RUT,IC,0.015,1
251,17.954851949574905,0.44223107569721115,-18.982169748625772,-19.772455089819946,156.32382759871356,607.6986301369861,-564.4443035299081,-39.79956814606217,-48.02502724565674,-0.5145310486105198,-1.9237894257682497,multi_day_h1_RUT_IC_thr0.015,multi_day,RUT,IC,0.015,1
251,17.954851949574905,0.4820717131474104,-19.40655940371555,-8.301054650046819,298.07402402307986,911.266818900404,-2482.8547875713384,-45.38924913287402,-50.99318775148463,-0.2758768951307031,-1.031481103228747,multi_day_h3_RUT_IC_thr0.015,multi_day,RUT,IC,0.015,3
251,17.954851949574905,0.4940239043824701,-4.343588693727047,-13.999744008191366,352.6375881905626,1049.7644110275698,-2246.1183682096803,-23.611635231229567,-48.396726940085664,-0.052192849208651505,-0.19514478607164784,multi_day_h5_RUT_IC_thr0.015,multi_day,RUT,IC,0.015,5
140,10.014658457930226,0.44285714285714284,-10.65711063973751,-20.20017890713332,176.5468755799375,607.6986301369861,-545.1832444427137,-15.706679610269003,-29.907904652011354,-0.1910282115631501,-0.7142388285819271,naive_short_RUT_IC_thr0.020,naive_short,RUT,IC,0.02,1
140,10.014658457930226,0.5214285714285715,-1.3428893602625172,8.20017890713332,176.5468755799375,533.1832444427135,-619.6986301369863,-3.9811184030634994,-16.52533428018469,-0.02407122919992974,-0.09000035338027212,bounce_long_RUT_IC_thr0.020,bounce_long,RUT,IC,0.02,1
146,10.443858106127236,0.5547945205479452,14.346504492115098,11.228854547438612,131.81195706695314,526.1288153906189,-309.4986048508248,21.754194254497673,-13.49469138232261,0.35174001014702744,1.315127073415319,fade_short_RUT_IC_thr0.020,fade_short,RUT,IC,0.02,1
140,10.014658457930226,0.44285714285714284,-10.65711063973751,-20.20017890713332,176.5468755799375,607.6986301369861,-545.1832444427137,-15.706679610269003,-29.907904652011354,-0.1910282115631501,-0.7142388285819271,multi_day_h1_RUT_IC_thr0.020,multi_day,RUT,IC,0.02,1
140,10.014658457930226,0.4857142857142857,-12.49780347347939,-3.0994364800047634,266.52605587119,911.266818900404,-943.4391715653841,-20.111192357872042,-30.599839974943034,-0.14839254728481582,-0.5548275737689019,multi_day_h3_RUT_IC_thr0.020,multi_day,RUT,IC,0.02,3
140,10.014658457930226,0.5,-6.029212166538773,-5.833801274123355,340.104242090155,1049.7644110275698,-1036.0911474591092,-15.232214681685575,-36.09878433763083,-0.056100481569005184,-0.20975510324286417,multi_day_h5_RUT_IC_thr0.020,multi_day,RUT,IC,0.02,5
85,6.080328349457637,0.4235294117647059,-31.109659031767492,-31.47565301515675,187.85156598803556,607.6986301369861,-545.1832444427137,-24.397445553011778,-33.170157156332,-0.4083607075939315,-1.5268272211947982,naive_short_RUT_IC_thr0.025,naive_short,RUT,IC,0.025,1
85,6.080328349457637,0.5529411764705883,19.109659031767475,19.47565301515675,187.85156598803556,533.1832444427135,-619.6986301369863,15.882776029714286,-11.77110203314542,0.25084279696292017,0.9378806616832249,bounce_long_RUT_IC_thr0.025,bounce_long,RUT,IC,0.025,1
84,6.008795074758135,0.5833333333333334,22.670817703433965,13.262194842270542,137.91095543602825,526.1288153906189,-233.01812191103787,20.014132226911908,-10.49201849001653,0.40296016347677666,1.5066350293066038,fade_short_RUT_IC_thr0.025,fade_short,RUT,IC,0.025,1
85,6.080328349457637,0.4235294117647059,-31.109659031767492,-31.47565301515675,187.85156598803556,607.6986301369861,-545.1832444427137,-24.397445553011778,-33.170157156332,-0.4083607075939315,-1.5268272211947982,multi_day_h1_RUT_IC_thr0.025,multi_day,RUT,IC,0.025,1
85,6.080328349457637,0.5411764705882353,-4.345260965355497,6.902809586787801,275.4300799994777,714.8853340688125,-943.4391715653841,-6.673089897515416,-27.194265160366193,-0.03890164911287901,-0.14545007810588584,multi_day_h3_RUT_IC_thr0.025,multi_day,RUT,IC,0.025,3
85,6.080328349457637,0.49411764705882355,0.11652110854642077,-12.11484796264383,318.36954740389,835.0757946210256,-729.9603960396047,-4.06902206168962,-36.277484270952954,0.0009024779589355593,0.0033742911318522997,multi_day_h5_RUT_IC_thr0.025,multi_day,RUT,IC,0.025,5
302,52.671908506075766,0.4735099337748344,-6.117820626619853,-8.343390899743891,162.26779114823523,614.7051426004928,-1122.7390255668108,-20.14183480770638,-25.30026922723072,-0.2736238456397824,-0.6551909446836234,naive_short_RUT_IM_thr0.005,naive_short,RUT,IM,0.005,1
302,52.671908506075766,0.49337748344370863,-5.8821793733801595,-3.6566091002561083,162.26779114823523,1110.7390255668108,-626.7051426004929,-19.51177479821904,-30.395876218053818,-0.2630846242670161,-0.6299548312472854,bounce_long_RUT_IM_thr0.005,bounce_long,RUT,IM,0.005,1
336,58.601858470335955,0.5119047619047619,-7.368444225748587,1.7179668746463208,143.3039271197068,713.3359975407332,-683.4193548387086,-24.58490063900378,-42.90620111688847,-0.3936165977215881,-0.9425129959026699,fade_short_RUT_IM_thr0.005,fade_short,RUT,IM,0.005,1
