entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2024-07-11,2024-07-11,4840.0,4881.4,0.011837476547524206,-0.008553719008264293,-0.009153719008264293
2024-07-23,2024-07-23,4776.0,4625.0,0.015830645780677388,0.03161641541038529,0.03101641541038529
2024-07-29,2024-07-29,4679.0,4638.6,0.010252538909859998,0.008634323573413094,0.008034323573413094
2024-08-01,2024-08-01,4899.2,4859.4,0.026358746997215077,0.008123775310254766,0.007523775310254766
2024-08-07,2024-08-07,4721.0,4719.0,0.01029454665723284,0.00042363905952125247,-0.00017636094047874748
2024-08-09,2024-08-09,4772.0,4687.0,0.028662717286118022,0.017812238055322727,0.017212238055322727
2024-08-14,2024-08-14,4690.0,4641.6,0.024254065528752422,0.010319829424306981,0.009719829424306981
2024-08-16,2024-08-16,4649.0,4606.2,0.02337601425022262,0.00920628092062814,0.00860628092062814
2024-08-20,2024-08-20,4626.0,4537.0,0.013898291843971622,0.019239083441418114,0.018639083441418115
2024-08-26,2024-08-26,4480.0,4489.2,0.01466793319062476,-0.0020535714285714324,-0.0026535714285714322
2024-09-02,2024-09-02,4612.0,4515.6,0.011257733646486079,0.02090199479618382,0.02030199479618382
2024-09-03,2024-09-03,4524.0,4547.4,0.011257733646486079,-0.005172413793103292,-0.005772413793103292
2024-09-10,2024-09-10,4471.0,4473.6,0.011609457215793872,-0.0005815253858199032,-0.001181525385819903
2024-09-12,2024-09-12,4484.0,4468.4,0.021711082214841637,0.0034790365744871155,0.0028790365744871156
2024-09-13,2024-09-13,4475.0,4416.8,0.010010881415337236,0.013005586592178764,0.012405586592178764
2024-09-20,2024-09-20,4483.0,4447.8,0.025076660612330715,0.007851884898505412,0.0072518848985054125
2024-10-09,2024-10-09,6050.0,5749.8,0.014450629487014366,0.049619834710743826,0.04901983471074382
2024-11-06,2024-11-06,6267.0,6268.2,0.014256640396236975,-0.00019147917663953073,-0.0007914791766395307
2024-11-07,2024-11-07,6225.2,6389.0,0.029518405815003756,-0.026312407633489743,-0.026912407633489743
